,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),Source,Exact Amount 1,Exact Amount 2
573,5041718628001979616,298.15,100.0,Liquid,2,CC#N,Solvent,0.2416,CCCCOCCCC,Solvent,0.7584,0.94593,0.00601,,,10.1021/acs.jced.5b00838,,
574,-1473040905622846108,298.15,100.0,Liquid,2,CC#N,Solvent,0.4886,CCCCOCCCC,Solvent,0.5114000000000001,1.26543,0.00796,,,10.1021/acs.jced.5b00838,,
575,6283266090347459565,298.15,100.0,Liquid,2,CC#N,Solvent,0.7952,CCCCOCCCC,Solvent,0.2047999999999999,0.94289,0.005995,,,10.1021/acs.jced.5b00838,,
576,-8064953965174686532,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2275,CN1CCCC1=O,Solvent,0.7725,,,0.9583800000000002,0.000245,10.1016/j.jct.2006.06.005,,
577,-3004002119658190728,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5409,CN1CCCC1=O,Solvent,0.4590999999999999,,,0.8757100000000002,0.000335,10.1016/j.jct.2006.06.005,,
578,4835380237905204443,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7332,CN1CCCC1=O,Solvent,0.2668,,,0.8287300000000002,0.0004,10.1016/j.jct.2006.06.005,,
579,-5048706123016449551,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7518,CN1CCCC1=O,Solvent,0.2482,1.1998,0.01285,,,10.1016/j.jct.2010.12.016,,
580,-3309614452578707636,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4734,CN1CCCC1=O,Solvent,0.5266,1.4691,0.0157,,,10.1016/j.jct.2010.12.016,,
581,-328455327199101500,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2789,CN1CCCC1=O,Solvent,0.7211,1.2061,0.0129,,,10.1016/j.jct.2010.12.016,,
582,2588646535356052254,303.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.2523999999999999,c1ccccc1,Solvent,0.7476,,,0.9163300000000004,0.00029,10.1016/j.jct.2006.06.005,,
583,1747847690080560217,293.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.5135000000000001,c1ccccc1,Solvent,0.4865,,,0.9684700000000004,0.00018,10.1016/j.jct.2006.05.006,,
584,-7367494192077771287,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.9374918883718631,c1ccccc1,Solvent,0.0625081116281369,,,1.0204500000000003,3.500000000000001e-05,10.1016/j.fluid.2008.11.006,,
585,-6848032169175453961,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.2356,c1ccccc1,Solvent,0.7644,-0.3684,0.00405,,,10.1016/j.jct.2010.12.016,,
586,-101763052637248258,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.5467,c1ccccc1,Solvent,0.4533,-0.4943,0.00535,,,10.1016/j.jct.2010.12.016,,
587,-4972076580768835604,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.7411,c1ccccc1,Solvent,0.2589,-0.3841,0.0042,,,10.1016/j.jct.2010.12.016,,
588,596418288715839049,303.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.4815,Cc1ccccc1,Solvent,0.5185,,,0.9415400000000002,0.00028,10.1016/j.jct.2006.06.005,,
589,5154067605683940365,293.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.2216,Cc1ccccc1,Solvent,0.7784,,,0.9061600000000002,0.00076,10.1016/j.jct.2006.05.006,,
590,-3653223697415245122,303.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.7564,Cc1ccccc1,Solvent,0.2436,,,0.9854500000000004,0.00034,10.1016/j.jct.2006.05.006,,
591,4028074673183361333,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.2231,Cc1ccccc1,Solvent,0.7769,-0.1889,0.00215,,,10.1016/j.jct.2010.12.016,,
592,1499185098660020144,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.4821,Cc1ccccc1,Solvent,0.5179,-0.2985,0.0033,,,10.1016/j.jct.2010.12.016,,
593,-264001467151674424,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.7418,Cc1ccccc1,Solvent,0.2582,-0.2141,0.0024,,,10.1016/j.jct.2010.12.016,,
594,6478943842346601975,298.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.75,O,Solvent,0.25,,,0.8771300000000002,0.000285,10.1016/j.jct.2007.05.009,,
595,-1884937096317297134,298.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.5,O,Solvent,0.5,,,0.90329,0.000235,10.1016/j.jct.2007.05.009,,
596,4691563398302650037,298.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.25,O,Solvent,0.75,,,0.9379600000000002,0.000185,10.1016/j.jct.2007.05.009,,
597,4800914944906830907,297.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.75,O,Solvent,0.25,-1.4628,0.02995,,,10.1016/j.fluid.2009.10.018,,
598,7813878066886131402,297.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.5,O,Solvent,0.5,-2.1379,0.04355,,,10.1016/j.fluid.2009.10.018,,
599,1275485375817563856,297.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.25,O,Solvent,0.75,-1.9642,0.04065,,,10.1016/j.fluid.2009.10.018,,
600,1404528181484978040,298.15,101.0,Liquid,2,O,Solvent,0.7913,OCCCO,Solvent,0.2087,-0.924,0.012,,,10.1016/j.jct.2005.06.018,,
601,-2944864622237613328,298.15,101.0,Liquid,2,O,Solvent,0.4987,OCCCO,Solvent,0.5013,-0.992,0.0125,,,10.1016/j.jct.2005.06.018,,
602,3093787009658677644,298.15,101.0,Liquid,2,O,Solvent,0.257,OCCCO,Solvent,0.743,-0.633,0.008,,,10.1016/j.jct.2005.06.018,,
603,3050932422146956767,298.15,101.3,Liquid,2,O,Solvent,0.2563,OCCCO,Solvent,0.7437,,,1.0503800000000003,0.00023,10.1021/je0340755,,
604,443415836747764607,298.15,101.3,Liquid,2,O,Solvent,0.5,OCCCO,Solvent,0.5,,,1.0492100000000002,0.000215,10.1021/je0340755,,
605,8332654860277523616,298.15,101.3,Liquid,2,O,Solvent,0.7553,OCCCO,Solvent,0.2447,,,1.0381600000000004,0.00019,10.1021/je0340755,,
606,6324056558446082206,298.15,101.0,Liquid,2,O,Solvent,0.7342,OCCCCO,Solvent,0.2658,-0.896,0.0115,,,10.1016/j.jct.2005.06.018,,
607,6715790490020890488,298.15,101.0,Liquid,2,O,Solvent,0.5014000000000001,OCCCCO,Solvent,0.4986,-0.882,0.011,,,10.1016/j.jct.2005.06.018,,
608,-2354497973520555281,298.15,101.0,Liquid,2,O,Solvent,0.2053,OCCCCO,Solvent,0.7947,-0.513,0.007,,,10.1016/j.jct.2005.06.018,,
609,9141399858213650384,298.15,101.3,Liquid,2,O,Solvent,0.2472,OCCCCO,Solvent,0.7528,,,1.0165900000000003,0.00018,10.1021/je0340755,,
610,6111595284701701887,298.15,101.3,Liquid,2,O,Solvent,0.498,OCCCCO,Solvent,0.502,,,1.0207100000000002,0.000175,10.1021/je0340755,,
611,3982721547294842537,298.15,101.3,Liquid,2,O,Solvent,0.7496,OCCCCO,Solvent,0.2503999999999999,,,1.0206500000000005,0.000165,10.1021/je0340755,,
612,7984347647830445840,298.15,101.0,Liquid,2,CS(C)=O,Solvent,0.7477,Cc1ccccc1,Solvent,0.2523,0.5955,0.00645,,,10.1016/j.fluid.2007.10.017,,
613,-2313117146546164725,298.15,101.0,Liquid,2,CS(C)=O,Solvent,0.4929,Cc1ccccc1,Solvent,0.5071,0.7558,0.00815,,,10.1016/j.fluid.2007.10.017,,
614,-4560522568522002299,298.15,101.0,Liquid,2,CS(C)=O,Solvent,0.1788999999999999,Cc1ccccc1,Solvent,0.8211,0.5045,0.0055,,,10.1016/j.fluid.2007.10.017,,
615,20685355170189150,303.15,101.325,Liquid,2,CS(C)=O,Solvent,0.7437,Cc1ccccc1,Solvent,0.2563,,,1.0145700000000002,0.0002,10.1016/j.jct.2004.07.024,,
616,5832693074167562506,303.15,101.325,Liquid,2,CS(C)=O,Solvent,0.4831,Cc1ccccc1,Solvent,0.5169,,,0.9509800000000004,0.0003,10.1016/j.jct.2004.07.024,,
617,661705335517518136,303.15,101.325,Liquid,2,CS(C)=O,Solvent,0.2501,Cc1ccccc1,Solvent,0.7499,,,0.9031800000000002,0.000385,10.1016/j.jct.2004.07.024,,
618,7235113664167973144,298.15,101.0,Liquid,2,CCc1ccccc1,Solvent,0.2469,CS(C)=O,Solvent,0.7531,0.7925,0.00855,,,10.1016/j.fluid.2007.10.017,,
619,-7728083411127953295,298.15,101.0,Liquid,2,CCc1ccccc1,Solvent,0.4836,CS(C)=O,Solvent,0.5164,0.9052,0.00975,,,10.1016/j.fluid.2007.10.017,,
620,-8986569524360104043,298.15,101.0,Liquid,2,CCc1ccccc1,Solvent,0.7459,CS(C)=O,Solvent,0.2541,0.79,0.0085,,,10.1016/j.fluid.2007.10.017,,
621,7746229024070589134,293.15,101.325,Liquid,2,CCc1ccccc1,Solvent,0.7525,CS(C)=O,Solvent,0.2475,,,0.9053600000000004,0.000235,10.1016/j.jct.2004.07.024,,
622,5863046451373345948,303.15,101.325,Liquid,2,CCc1ccccc1,Solvent,0.2569,CS(C)=O,Solvent,0.7431,,,1.0052000000000003,0.00014,10.1016/j.jct.2004.07.024,,
623,-8440567520346506245,303.15,101.325,Liquid,2,CCc1ccccc1,Solvent,0.5132,CS(C)=O,Solvent,0.4868,,,0.9422300000000002,0.00019,10.1016/j.jct.2004.07.024,,
624,3934709952369555674,298.15,101.0,Liquid,2,CCO,Solvent,0.7071000000000001,CCOC(=O)OCC,Solvent,0.2929,,,0.8695800000000002,0.000365,10.1016/j.tca.2014.06.031,,
625,5757155965943010270,298.15,101.0,Liquid,2,CCO,Solvent,0.5035000000000001,CCOC(=O)OCC,Solvent,0.4965,,,0.9078200000000004,0.000375,10.1016/j.tca.2014.06.031,,
626,3647478735234102751,298.15,101.0,Liquid,2,CCO,Solvent,0.2088999999999999,CCOC(=O)OCC,Solvent,0.7911,,,0.9475800000000004,0.000395,10.1016/j.tca.2014.06.031,,
627,-3326495990651596172,303.15,101.0,Liquid,2,CCO,Solvent,0.7561100000000001,CCOC(=O)OCC,Solvent,0.24389,1.1547,0.01235,,,10.1021/je1013476,,
628,8902838311566237103,303.15,101.0,Liquid,2,CCO,Solvent,0.49337,CCOC(=O)OCC,Solvent,0.50663,1.6536,0.01765,,,10.1021/je1013476,,
629,8664080276868544418,303.15,101.0,Liquid,2,CCO,Solvent,0.23372,CCOC(=O)OCC,Solvent,0.76628,1.4031,0.015,,,10.1021/je1013476,,
630,1112753715695115934,298.15,101.0,Liquid,2,CCCO,Solvent,0.8497,COC(C)(C)C,Solvent,0.1503,0.2011,0.0015,,,10.1016/j.jct.2008.12.004,,
631,1489805667123787522,298.15,101.0,Liquid,2,CCCO,Solvent,0.5018,COC(C)(C)C,Solvent,0.4982,0.5481,0.0036,,,10.1016/j.jct.2008.12.004,,
632,-5691898694580375598,298.15,101.0,Liquid,2,CCCO,Solvent,0.3515,COC(C)(C)C,Solvent,0.6485,0.5706,0.0037,,,10.1016/j.jct.2008.12.004,,
633,-56922541824159202,298.15,101.0,Liquid,2,CCCO,Solvent,0.8505,COC(C)(C)C,Solvent,0.1495,,,0.7888500000000002,0.00012,10.1016/j.jct.2011.02.018,,
634,-3080720244140869553,298.15,101.0,Liquid,2,CCCO,Solvent,0.4998,COC(C)(C)C,Solvent,0.5002,,,0.7652200000000002,0.00012,10.1016/j.jct.2011.02.018,,
635,308272169107461185,298.15,101.0,Liquid,2,CCCO,Solvent,0.3525,COC(C)(C)C,Solvent,0.6475,,,0.7562100000000003,0.00012,10.1016/j.jct.2011.02.018,,
636,503298714847329091,298.15,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.2489,Cc1ccccc1,Solvent,0.7511,-0.0324,0.0005,,,10.1016/j.jct.2008.12.004,,
637,799072965328212889,298.15,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.5019,Cc1ccccc1,Solvent,0.4981,-0.046,0.00055,,,10.1016/j.jct.2008.12.004,,
638,-2284245996977233470,298.15,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.7495,Cc1ccccc1,Solvent,0.2504999999999999,-0.0348,0.0005,,,10.1016/j.jct.2008.12.004,,
639,7856878221754047948,298.15,101.3,Liquid,2,CCOC(C)(C)C,Solvent,0.217,Cc1ccccc1,Solvent,0.783,,,0.8314450000000002,0.000411,10.1016/j.jct.2007.05.005,,
640,-2780706159932166557,298.15,101.3,Liquid,2,CCOC(C)(C)C,Solvent,0.505,Cc1ccccc1,Solvent,0.495,,,0.7937390000000002,0.000467,10.1016/j.jct.2007.05.005,,
641,-4735368697144180250,298.15,101.3,Liquid,2,CCOC(C)(C)C,Solvent,0.701,Cc1ccccc1,Solvent,0.299,,,0.7696300000000001,0.000503,10.1016/j.jct.2007.05.005,,
642,9177862283334024024,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.1003,Cc1ccccc1,Solvent,0.8996999999999999,0.2015,0.0015,,,10.1016/j.jct.2008.12.004,,
643,-3987848680569943728,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.3976,Cc1ccccc1,Solvent,0.6024,0.5887,0.0038,,,10.1016/j.jct.2008.12.004,,
644,4533420223573233570,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.6979,Cc1ccccc1,Solvent,0.3021,0.5221,0.0034,,,10.1016/j.jct.2008.12.004,,
645,-5666795039530637721,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.3975,Cc1ccccc1,Solvent,0.6025,,,0.8228000000000002,0.0002,10.1021/je900468u,,
646,-1355687695247952466,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.0999999999999999,Cc1ccccc1,Solvent,0.9,,,0.8378000000000001,0.00025,10.1021/acs.jced.7b01003,,
647,7481884690504213590,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.6977,Cc1ccccc1,Solvent,0.3023,,,0.7818000000000002,0.00041,10.1021/je800940j,,
648,-1710813680559789967,298.15,101.0,Liquid,2,CN1CCNCC1,Solvent,0.2091,O,Solvent,0.7908999999999999,,,1.0013300000000005,4.000000000000001e-05,10.1016/j.jct.2011.06.020,,
649,-8581911222294379268,298.15,101.0,Liquid,2,CN1CCNCC1,Solvent,0.5109,O,Solvent,0.4891,,,0.9464100000000002,7.000000000000002e-05,10.1016/j.jct.2011.06.020,,
650,-2837408521055281009,298.15,101.0,Liquid,2,CN1CCNCC1,Solvent,0.7065,O,Solvent,0.2935,,,0.9223100000000002,8.500000000000002e-05,10.1016/j.jct.2011.06.020,,
651,742857435668522786,298.15,101.0,Liquid,2,CN1CCNCC1,Solvent,0.1998,O,Solvent,0.8002,-4.495,0.048,,,10.1016/j.jct.2015.06.006,,
652,4703843695992280849,298.15,101.0,Liquid,2,CN1CCNCC1,Solvent,0.55,O,Solvent,0.4499999999999999,-3.547,0.038,,,10.1016/j.jct.2015.06.006,,
653,1473698241788318739,298.15,101.0,Liquid,2,CN1CCNCC1,Solvent,0.7926,O,Solvent,0.2074,-1.753,0.019,,,10.1016/j.jct.2015.06.006,,
654,-2999713712895076652,298.15,101.0,Liquid,2,O,Solvent,0.2091,OCCO,Solvent,0.7908999999999999,-0.347,0.0025,,,10.1016/j.tca.2009.06.004,,
655,1289145510304590112,298.15,101.0,Liquid,2,O,Solvent,0.4807,OCCO,Solvent,0.5193,-0.64,0.0035,,,10.1016/j.tca.2009.06.004,,
656,1239529338756114234,298.15,101.0,Liquid,2,O,Solvent,0.7949,OCCO,Solvent,0.2050999999999999,-0.681,0.004,,,10.1016/j.tca.2009.06.004,,
657,3306777745194036469,298.15,101.0,Liquid,2,O,Solvent,0.70099,OCCO,Solvent,0.29901,,,1.0735400000000002,0.0005,10.1016/j.fluid.2013.01.025,,
658,-259805121982740433,298.15,101.0,Liquid,2,O,Solvent,0.49944,OCCO,Solvent,0.50056,,,1.0923200000000002,0.0005,10.1016/j.fluid.2013.01.025,,
659,-7267421201914769139,298.15,101.0,Liquid,2,O,Solvent,0.29374,OCCO,Solvent,0.70626,,,1.1022400000000003,0.0005,10.1016/j.fluid.2013.01.025,,
660,-3924126760790474108,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7279,Cc1ccccc1N,Solvent,0.2721,,,0.91866,0.000285,10.1016/j.tca.2011.06.020,,
661,-2061805098085829808,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4986,Cc1ccccc1N,Solvent,0.5014,,,0.9459860000000002,0.0002275,10.1016/j.tca.2011.06.020,,
662,1421919784724285574,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2297,Cc1ccccc1N,Solvent,0.7703,,,0.9734540000000002,0.000164,10.1016/j.tca.2011.06.020,,
663,-694631816688894993,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2379,Cc1ccccc1N,Solvent,0.7621,-0.3658,0.004,,,10.1021/je1005196,,
664,-5333508730426546250,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4901,Cc1ccccc1N,Solvent,0.5099,-0.5715,0.0062,,,10.1021/je1005196,,
665,5456555500238731826,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.741,Cc1ccccc1N,Solvent,0.259,-0.4892,0.0053,,,10.1021/je1005196,,
666,-5318303636586828355,293.15,101.0,Liquid,2,CCN(CC)CCO,Solvent,0.4997,O,Solvent,0.5003,,,0.9222000000000002,0.005,10.1016/j.jct.2019.06.032,,
667,-4252260731919098232,293.15,101.0,Liquid,2,CCN(CC)CCO,Solvent,0.7997,O,Solvent,0.2003,,,0.8996000000000003,0.005,10.1016/j.jct.2019.06.032,,
668,-3615565524041202773,303.15,100.0,Liquid,2,CCN(CC)CCO,Solvent,0.2008,O,Solvent,0.7992,-2.185,0.0235,,,10.1016/j.jct.2015.04.030,,
669,-3967410004047466920,303.15,100.0,Liquid,2,CCN(CC)CCO,Solvent,0.5002,O,Solvent,0.4998,-2.504,0.027,,,10.1016/j.jct.2015.04.030,,
670,-855747105733456121,303.15,100.0,Liquid,2,CCN(CC)CCO,Solvent,0.7003,O,Solvent,0.2996999999999999,-1.75,0.019,,,10.1016/j.jct.2015.04.030,,
671,626133969405213387,298.15,101.0,Liquid,2,CCN(CC)CCO,Solvent,0.19329,O,Solvent,0.80671,,,0.9615690000000002,0.000144,10.1021/je301371p,,
672,3703064596556076866,293.15,101.0,Liquid,2,NCCNCCN,Solvent,0.2449,O,Solvent,0.7551,,,1.0275000000000003,0.0005,10.1016/j.jct.2008.11.012,,
673,-5545013826375448738,293.15,101.0,Liquid,2,NCCNCCN,Solvent,0.4974,O,Solvent,0.5025999999999999,,,0.9928000000000002,0.0005,10.1016/j.jct.2008.11.012,,
674,1976008248739526980,293.15,101.0,Liquid,2,NCCNCCN,Solvent,0.6988,O,Solvent,0.3012,,,0.9718000000000002,0.0005,10.1016/j.jct.2008.11.012,,
675,-2497109046662139147,303.15,100.0,Liquid,2,NCCNCCN,Solvent,0.2416,O,Solvent,0.7584,-6.523,0.0695,,,10.1016/j.jct.2015.04.030,,
676,-5805928630591424824,303.15,100.0,Liquid,2,NCCNCCN,Solvent,0.501,O,Solvent,0.499,-5.417,0.0575,,,10.1016/j.jct.2015.04.030,,
677,6464034450215354134,303.15,100.0,Liquid,2,NCCNCCN,Solvent,0.702,O,Solvent,0.298,-3.393,0.036,,,10.1016/j.jct.2015.04.030,,
678,87895285861223853,298.15,100.0,Liquid,2,COC(=O)OC,Solvent,0.195,Cc1ccc(C)cc1,Solvent,0.8049999999999999,,,0.8845000000000002,0.002,10.1016/j.jct.2013.09.039,,
679,-5766419552828276461,298.15,100.0,Liquid,2,COC(=O)OC,Solvent,0.4933,Cc1ccc(C)cc1,Solvent,0.5066999999999999,,,0.9358000000000002,0.002,10.1016/j.jct.2013.09.039,,
680,-4219552760525910689,298.15,100.0,Liquid,2,COC(=O)OC,Solvent,0.7034,Cc1ccc(C)cc1,Solvent,0.2966,,,0.9805000000000004,0.002,10.1016/j.jct.2013.09.039,,
681,1352375196567520929,298.15,101.3,Liquid,2,COC(=O)OC,Solvent,0.2529,Cc1ccc(C)cc1,Solvent,0.7471,0.4991,0.0054,,,10.1021/je020120h,,
682,-869437489913132155,298.15,101.3,Liquid,2,COC(=O)OC,Solvent,0.5016,Cc1ccc(C)cc1,Solvent,0.4983999999999999,0.674,0.00725,,,10.1021/je020120h,,
683,2993197633115808995,298.15,101.3,Liquid,2,COC(=O)OC,Solvent,0.7503,Cc1ccc(C)cc1,Solvent,0.2497,0.5231,0.0057,,,10.1021/je020120h,,
684,1899908120138953378,298.15,101.3,Liquid,2,CCCCCCCC,Solvent,0.7711,COC(=O)OC,Solvent,0.2289,,,0.7418000000000001,0.00025,10.1021/je0301794,,
685,4841309795062056485,298.15,101.3,Liquid,2,CCCCCCCC,Solvent,0.5032,COC(=O)OC,Solvent,0.4968,,,0.8133000000000001,0.00025,10.1021/je0301794,,
686,4025449405886059027,298.15,101.3,Liquid,2,CCCCCCCC,Solvent,0.2120999999999999,COC(=O)OC,Solvent,0.7879,,,0.9316000000000002,0.00025,10.1021/je0301794,,
687,-6539529745339872275,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.50223,COC(=O)OC,Solvent,0.49777,,,0.8164500000000002,0.00023,10.1016/j.tca.2004.11.022,,
688,2804059375998805214,298.15,101.3,Liquid,2,CCCCCCCCC,Solvent,0.7722,COC(=O)OC,Solvent,0.2278,,,0.7514000000000002,0.00025,10.1021/je0301794,,
689,3126107084280130738,298.15,101.3,Liquid,2,CCCCCCCCC,Solvent,0.2482999999999999,COC(=O)OC,Solvent,0.7517,,,0.9105000000000002,0.00025,10.1021/je0301794,,
690,1847632947588341493,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.73596,CCO,Solvent,0.26404,,,0.6967900000000001,7.500000000000002e-05,10.1016/j.jct.2011.06.021,,
691,2941261269873500594,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4937399999999999,CCO,Solvent,0.50626,,,0.7110500000000001,7.500000000000002e-05,10.1016/j.jct.2011.06.021,,
692,-3018195345057448744,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7617,CCO,Solvent,0.2383,0.634022,0.006851,,,10.1021/je7005743,,
693,-241407450657597031,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5158,CCO,Solvent,0.4842,0.638973,0.006903,,,10.1021/je7005743,,
694,-8298176138401788640,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.0815,CCO,Solvent,0.9185,0.197762,0.0022405,,,10.1021/je7005743,,
695,-6858688279999610702,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.0824,CCO,Solvent,0.9176,,,0.7605800000000003,0.000125,10.1021/je9001416,,
696,-6497513458205144889,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.7622,C1CCOCC1,Solvent,0.2378,,,0.7952000000000002,0.000505,10.1016/j.jct.2014.06.030,,
697,3995541796405691900,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.5018,C1CCOCC1,Solvent,0.4982,,,0.8211500000000002,0.000505,10.1016/j.jct.2014.06.030,,
698,-3135900224577414380,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.2659,C1CCOCC1,Solvent,0.7341,,,0.8470300000000002,0.000505,10.1016/j.jct.2014.06.030,,
699,-2008237143153862713,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7266,C1CCOCC1,Solvent,0.2734,0.4424,0.00485,,,10.1016/j.tca.2010.03.028,,
700,-3293253259628027439,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2471,C1CCOCC1,Solvent,0.7529,0.3613,0.00395,,,10.1016/j.tca.2010.03.028,,
701,-5211453486157232671,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.499,C1CCOCC1,Solvent,0.501,0.526,0.0055,,,10.1021/je900077g,,
702,-1183548630768093616,298.15,101.0,Liquid,2,CO,Solvent,0.4997,O,Solvent,0.5003,,,0.8816900000000003,0.000165,10.1016/j.jct.2007.05.004,,
703,5988241587477535329,298.15,101.0,Liquid,2,CO,Solvent,0.3003,O,Solvent,0.6997,,,0.9252100000000004,0.000125,10.1016/j.jct.2007.05.004,,
704,-3074312532583154070,298.15,101.0,Liquid,2,CO,Solvent,0.3,O,Solvent,0.7,-0.85,0.005,,,10.1016/j.tca.2006.02.028,,
705,3882296130364845819,298.15,101.0,Liquid,2,CO,Solvent,0.5,O,Solvent,0.5,-0.777,0.0045,,,10.1016/j.tca.2006.02.028,,
706,4301541348203314002,298.15,101.0,Liquid,2,CO,Solvent,0.7,O,Solvent,0.3,-0.583,0.0035,,,10.1016/j.tca.2006.02.028,,
707,5038316785805625089,298.15,101.0,Liquid,2,CO,Solvent,0.7605,O,Solvent,0.2395,,,0.8289000000000002,0.0001,10.1021/je700300y,,
708,-8043816086128927336,298.15,101.3,Liquid,2,CCO,Solvent,0.7413000000000001,OCCO,Solvent,0.2587,0.35141,0.002255,,,10.1021/je030207i,,
709,3889050305597963749,298.15,101.3,Liquid,2,CCO,Solvent,0.4888,OCCO,Solvent,0.5112,0.39557,0.00248,,,10.1021/je030207i,,
710,-3494571471995477814,298.15,101.3,Liquid,2,CCO,Solvent,0.2419,OCCO,Solvent,0.7581,0.26367,0.00182,,,10.1021/je030207i,,
711,-4811405912853428456,298.15,101.0,Liquid,2,CCO,Solvent,0.6986,OCCO,Solvent,0.3014,,,0.8869180000000002,0.0001665,10.1021/je9010882,,
712,-6322853156961770729,298.15,101.0,Liquid,2,CCO,Solvent,0.5055700000000001,OCCO,Solvent,0.49443,,,0.9505260000000002,0.000128,10.1021/je9010882,,
713,5844196774703012404,298.15,101.0,Liquid,2,CCO,Solvent,0.25012,OCCO,Solvent,0.74988,,,1.0324020000000005,0.0001265,10.1021/je9010882,,
714,-6234005388325198694,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7345999999999999,CCOC=O,Solvent,0.2654,0.3604,0.00485,,,10.1016/j.jct.2005.07.009,,
715,-7167093343579014854,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.503,CCOC=O,Solvent,0.497,0.404,0.0054,,,10.1016/j.jct.2005.07.009,,
716,8236996957389379236,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2475,CCOC=O,Solvent,0.7525,0.2492,0.0035,,,10.1016/j.jct.2005.07.009,,
717,4501624912085316810,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7505999999999999,CCOC=O,Solvent,0.2494,,,1.8698300000000003,0.000995,10.1016/j.jct.2005.07.009,,
718,-565658211181723421,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5106999999999999,CCOC=O,Solvent,0.4893,,,1.5742900000000004,0.00125,10.1016/j.jct.2005.07.009,,
719,909498643652788472,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2825,CCOC=O,Solvent,0.7175,,,1.2851500000000005,0.00131,10.1016/j.jct.2005.07.009,,
720,-6676364407021080605,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7114,CCOC=O,Solvent,0.2886,0.4733,0.00625,,,10.1016/j.jct.2005.07.009,,
721,2900242614113503903,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5172,CCOC=O,Solvent,0.4828,0.5237,0.00685,,,10.1016/j.jct.2005.07.009,,
